"Version","Code","Code_description","All_TBI_Codes","TBI_DOD","Mild_TBI","Moderate_TBI","Severe_TBI","Penetrating_TBI","Unclassified_TBI_Codes","TBI_CDC","TBI_2019_VA_ICD10","History_of_TBI","Explicit_Concussion_Mentioned","Other_Head_Injury_Trauma_DOD","All_Head_Skull_Face_Injury"
"ICD10","S06.325S","Contusion and laceration of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.326A","Contusion and laceration of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.326D","Contusion and laceration of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.326S","Contusion and laceration of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.327A","Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.327D","Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.327S","Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.328A","Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.328D","Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.328S","Contusion and laceration of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.329A","Contusion and laceration of left cerebrum with loss of consciousness of unspecified duration, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.329D","Contusion and laceration of left cerebrum with loss of consciousness of unspecified duration, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.329S","Contusion and laceration of left cerebrum with loss of consciousness of unspecified duration, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.330A","Contusion and laceration of cerebrum, unspecified, without loss of consciousness, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.330D","Contusion and laceration of cerebrum, unspecified, without loss of consciousness, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.330S","Contusion and laceration of cerebrum, unspecified, without loss of consciousness, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.331A","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.331D","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.331S","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.332A","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.332D","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.332S","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.333A","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.333D","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.333S","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.334A","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.334D","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.334S","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.335A","Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.335D","Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.335S","Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.336A","Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.336D","Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.336S","Contusion and laceration of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.337A","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.337D","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.337S","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.338A","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.338D","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.338S","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.339A","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of unspecified duration, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.339D","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of unspecified duration, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.339S","Contusion and laceration of cerebrum, unspecified, with loss of consciousness of unspecified duration, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.340A","Traumatic hemorrhage of right cerebrum without loss of consciousness, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.340D","Traumatic hemorrhage of right cerebrum without loss of consciousness, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.340S","Traumatic hemorrhage of right cerebrum without loss of consciousness, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.341A","Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.341D","Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.341S","Traumatic hemorrhage of right cerebrum with loss of consciousness of 30 minutes or less, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.342A","Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.342D","Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.342S","Traumatic hemorrhage of right cerebrum with loss of consciousness of 31 minutes to 59 minutes, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.343A","Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.343D","Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.343S","Traumatic hemorrhage of right cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.344A","Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.344D","Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.344S","Traumatic hemorrhage of right cerebrum with loss of consciousness of 6 hours to 24 hours, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.345A","Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.345D","Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.345S","Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.346A","Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.346D","Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.346S","Traumatic hemorrhage of right cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.347A","Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.347D","Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.347S","Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.348A","Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.348D","Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.348S","Traumatic hemorrhage of right cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.349A","Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.349D","Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.349S","Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.350A","Traumatic hemorrhage of left cerebrum without loss of consciousness, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.350D","Traumatic hemorrhage of left cerebrum without loss of consciousness, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.350S","Traumatic hemorrhage of left cerebrum without loss of consciousness, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.351A","Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.351D","Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.351S","Traumatic hemorrhage of left cerebrum with loss of consciousness of 30 minutes or less, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.352A","Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.352D","Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.352S","Traumatic hemorrhage of left cerebrum with loss of consciousness of 31 minutes to 59 minutes, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.353A","Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.353D","Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.353S","Traumatic hemorrhage of left cerebrum with loss of consciousness of 1 hours to 5 hours 59 minutes, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.354A","Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.354D","Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.354S","Traumatic hemorrhage of left cerebrum with loss of consciousness of 6 hours to 24 hours, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.355A","Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.355D","Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.355S","Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.356A","Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.356D","Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.356S","Traumatic hemorrhage of left cerebrum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.357A","Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.357D","Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.357S","Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.358A","Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.358D","Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.358S","Traumatic hemorrhage of left cerebrum with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.359A","Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.359D","Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.359S","Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.360A","Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.360D","Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.360S","Traumatic hemorrhage of cerebrum, unspecified, without loss of consciousness, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.361A","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.361D","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.361S","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 30 minutes or less, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.362A","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.362D","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.362S","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 31 minutes to 59 minutes, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.363A","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.363D","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.363S","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 1 hours to 5 hours 59 minutes, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.364A","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.364D","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.364S","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of 6 hours to 24 hours, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.365A","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.365D","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.365S","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.366A","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.366D","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.366S","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.367A","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.367D","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.367S","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.368A","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.368D","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.368S","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.369A","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.369D","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.369S","Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of unspecified duration, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.370A","Contusion, laceration, and hemorrhage of cerebellum without loss of consciousness, initial encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.370D","Contusion, laceration, and hemorrhage of cerebellum without loss of consciousness, subsequent encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.370S","Contusion, laceration, and hemorrhage of cerebellum without loss of consciousness, sequela",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.371A","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 30 minutes or less, initial encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.371D","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 30 minutes or less, subsequent encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.371S","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 30 minutes or less, sequela",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.372A","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.372D","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.372S","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 31 minutes to 59 minutes, sequela",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.373A","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.373D","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.373S","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.374A","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 6 hours to 24 hours, initial encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.374D","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.374S","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of 6 hours to 24 hours, sequela",1,0,0,1,0,0,0,0,0,0,0,0,1
"ICD10","S06.375A","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.375D","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.375S","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.376A","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.376D","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.376S","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.377A","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.377D","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.377S","Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
